result,table,_time,_value,_field,_measurement,sensor_id
,17,2023-04-19T00:49:42Z,72.39694147,temperature,airSensors,TLM0101
,18,2023-04-18T23:49:42Z,72.04090692,temperature,airSensors,TLM0102
,18,2023-04-18T23:49:52Z,72.05024116,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:02Z,72.0326729,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:12Z,72.00791269,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:22Z,71.97917829,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:32Z,72.02216449,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:42Z,72.0459105,temperature,airSensors,TLM0102
,18,2023-04-18T23:50:52Z,72.04130012,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:02Z,71.99458592,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:12Z,72.02766036,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:22Z,72.0727174,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:32Z,72.05635501,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:42Z,72.06776729,temperature,airSensors,TLM0102
,18,2023-04-18T23:51:52Z,72.05146952,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:02Z,72.03595167,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:12Z,72.08431782,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:22Z,72.12929256,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:32Z,72.17334089,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:42Z,72.14958576,temperature,airSensors,TLM0102
,18,2023-04-18T23:52:52Z,72.14549593,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:02Z,72.09552422,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:12Z,72.12397305,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:22Z,72.16453508,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:32Z,72.18296152,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:42Z,72.17840647,temperature,airSensors,TLM0102
,18,2023-04-18T23:53:52Z,72.17305046,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:02Z,72.21416556,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:12Z,72.23082871,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:22Z,72.26003202,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:32Z,72.21177289,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:42Z,72.26070258,temperature,airSensors,TLM0102
,18,2023-04-18T23:54:52Z,72.22007034,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:02Z,72.17273982,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:12Z,72.14534738,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:22Z,72.17941002,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:32Z,72.15574504,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:42Z,72.15021422,temperature,airSensors,TLM0102
,18,2023-04-18T23:55:52Z,72.18850269,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:02Z,72.20117692,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:12Z,72.2165702,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:22Z,72.26614346,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:32Z,72.22534841,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:42Z,72.22863731,temperature,airSensors,TLM0102
,18,2023-04-18T23:56:52Z,72.21442283,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:02Z,72.20045682,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:12Z,72.17870987,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:22Z,72.14360516,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:32Z,72.09869726,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:42Z,72.14869526,temperature,airSensors,TLM0102
,18,2023-04-18T23:57:52Z,72.11922496,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:02Z,72.16881976,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:12Z,72.18977526,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:22Z,72.1905655,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:32Z,72.22796135,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:42Z,72.27421787,temperature,airSensors,TLM0102
,18,2023-04-18T23:58:52Z,72.23880368,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:02Z,72.24753173,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:12Z,72.28503127,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:22Z,72.28907263,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:32Z,72.29179033,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:42Z,72.25666887,temperature,airSensors,TLM0102
,18,2023-04-18T23:59:52Z,72.28329643,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:02Z,72.2653018,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:12Z,72.23889175,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:22Z,72.24094904,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:32Z,72.23233904,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:42Z,72.23008912,temperature,airSensors,TLM0102
,18,2023-04-19T00:00:52Z,72.23163959,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:02Z,72.20231504,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:12Z,72.15474164,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:22Z,72.18874177,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:32Z,72.17373493,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:42Z,72.17552631,temperature,airSensors,TLM0102
,18,2023-04-19T00:01:52Z,72.16196981,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:02Z,72.19478154,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:12Z,72.21174902,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:22Z,72.19770122,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:32Z,72.2443811,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:42Z,72.21708544,temperature,airSensors,TLM0102
,18,2023-04-19T00:02:52Z,72.25215074,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:02Z,72.29011044,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:12Z,72.24488602,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:22Z,72.2897397,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:32Z,72.33016622,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:42Z,72.29712763,temperature,airSensors,TLM0102
,18,2023-04-19T00:03:52Z,72.24848709,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:02Z,72.29625111,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:12Z,72.27629523,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:22Z,72.29754705,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:32Z,72.33056967,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:42Z,72.30269222,temperature,airSensors,TLM0102
,18,2023-04-19T00:04:52Z,72.30357176,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:02Z,72.25792153,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:12Z,72.23594943,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:22Z,72.19801393,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:32Z,72.16876724,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:42Z,72.14831939,temperature,airSensors,TLM0102
,18,2023-04-19T00:05:52Z,72.124625,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:02Z,72.10731186,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:12Z,72.0931612,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:22Z,72.11002537,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:32Z,72.14903911,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:42Z,72.14703299,temperature,airSensors,TLM0102
,18,2023-04-19T00:06:52Z,72.18383951,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:02Z,72.1551276,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:12Z,72.12354355,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:22Z,72.16402269,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:32Z,72.17394229,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:42Z,72.17139871,temperature,airSensors,TLM0102
,18,2023-04-19T00:07:52Z,72.21024111,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:02Z,72.24813048,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:12Z,72.23895988,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:22Z,72.21024732,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:32Z,72.18520516,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:42Z,72.20289124,temperature,airSensors,TLM0102
,18,2023-04-19T00:08:52Z,72.19950193,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:02Z,72.21608256,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:12Z,72.20114242,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:22Z,72.15343652,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:32Z,72.12078524,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:42Z,72.08692455,temperature,airSensors,TLM0102
,18,2023-04-19T00:09:52Z,72.08078035,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:02Z,72.08775384,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:12Z,72.06990875,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:22Z,72.03342189,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:32Z,72.06122561,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:42Z,72.11044038,temperature,airSensors,TLM0102
,18,2023-04-19T00:10:52Z,72.14096974,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:02Z,72.16098134,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:12Z,72.11380716,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:22Z,72.10644769,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:32Z,72.11908582,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:42Z,72.14985874,temperature,airSensors,TLM0102
,18,2023-04-19T00:11:52Z,72.18922303,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:02Z,72.15059914,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:12Z,72.16454236,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:22Z,72.19830878,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:32Z,72.16474424,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:42Z,72.18019644,temperature,airSensors,TLM0102
,18,2023-04-19T00:12:52Z,72.17947903,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:02Z,72.19873575,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:12Z,72.1582109,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:22Z,72.15245609,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:32Z,72.19342809,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:42Z,72.18431496,temperature,airSensors,TLM0102
,18,2023-04-19T00:13:52Z,72.17491018,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:02Z,72.16468762,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:12Z,72.16602382,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:22Z,72.1766572,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:32Z,72.19646898,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:42Z,72.18063527,temperature,airSensors,TLM0102
,18,2023-04-19T00:14:52Z,72.17908461,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:02Z,72.20302935,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:12Z,72.21020739,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:22Z,72.25226475,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:32Z,72.21741899,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:42Z,72.19200135,temperature,airSensors,TLM0102
,18,2023-04-19T00:15:52Z,72.23737713,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:02Z,72.26346157,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:12Z,72.21568364,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:22Z,72.24721792,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:32Z,72.2135803,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:42Z,72.24982504,temperature,airSensors,TLM0102
,18,2023-04-19T00:16:52Z,72.23511425,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:02Z,72.20371488,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:12Z,72.2272188,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:22Z,72.22179939,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:32Z,72.26842102,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:42Z,72.30082367,temperature,airSensors,TLM0102
,18,2023-04-19T00:17:52Z,72.31945225,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:02Z,72.34358555,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:12Z,72.32082334,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:22Z,72.27365843,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:32Z,72.28268463,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:42Z,72.30019503,temperature,airSensors,TLM0102
,18,2023-04-19T00:18:52Z,72.34872349,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:02Z,72.37928189,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:12Z,72.33487685,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:22Z,72.3295255,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:32Z,72.37613562,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:42Z,72.42244,temperature,airSensors,TLM0102
,18,2023-04-19T00:19:52Z,72.40469838,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:02Z,72.44744305,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:12Z,72.40412689,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:22Z,72.42095888,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:32Z,72.38124212,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:42Z,72.37495438,temperature,airSensors,TLM0102
,18,2023-04-19T00:20:52Z,72.36659927,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:02Z,72.38241058,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:12Z,72.38684317,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:22Z,72.36473582,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:32Z,72.34066368,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:42Z,72.37465491,temperature,airSensors,TLM0102
,18,2023-04-19T00:21:52Z,72.32667485,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:02Z,72.30694783,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:12Z,72.27775958,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:22Z,72.24422223,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:32Z,72.26631251,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:42Z,72.26247881,temperature,airSensors,TLM0102
,18,2023-04-19T00:22:52Z,72.28094479,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:02Z,72.29965443,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:12Z,72.25404416,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:22Z,72.27167241,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:32Z,72.27389764,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:42Z,72.29729671,temperature,airSensors,TLM0102
,18,2023-04-19T00:23:52Z,72.2898531,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:02Z,72.3031809,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:12Z,72.269373,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:22Z,72.2205709,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:32Z,72.17398297,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:42Z,72.17376061,temperature,airSensors,TLM0102
,18,2023-04-19T00:24:52Z,72.17103455,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:02Z,72.14254325,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:12Z,72.10432918,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:22Z,72.12015483,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:32Z,72.13728213,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:42Z,72.09857277,temperature,airSensors,TLM0102
,18,2023-04-19T00:25:52Z,72.14649861,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:02Z,72.13405564,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:12Z,72.09594676,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:22Z,72.14451495,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:32Z,72.10472183,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:42Z,72.10208629,temperature,airSensors,TLM0102
,18,2023-04-19T00:26:52Z,72.10660063,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:02Z,72.10553729,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:12Z,72.1432046,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:22Z,72.16305939,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:32Z,72.14303918,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:42Z,72.15295561,temperature,airSensors,TLM0102
,18,2023-04-19T00:27:52Z,72.19408323,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:02Z,72.15365797,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:12Z,72.11520225,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:22Z,72.08865032,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:32Z,72.05475148,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:42Z,72.03425776,temperature,airSensors,TLM0102
,18,2023-04-19T00:28:52Z,72.01813379,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:02Z,71.97010059,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:12Z,71.94963842,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:22Z,71.98912453,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:32Z,71.94813387,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:42Z,71.89862095,temperature,airSensors,TLM0102
,18,2023-04-19T00:29:52Z,71.85369832,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:02Z,71.83386219,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:12Z,71.87680167,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:22Z,71.85357219,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:32Z,71.82900458,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:42Z,71.78479864,temperature,airSensors,TLM0102
,18,2023-04-19T00:30:52Z,71.76809326,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:02Z,71.73949565,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:12Z,71.75603414,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:22Z,71.70799332,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:32Z,71.6925091,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:42Z,71.67484311,temperature,airSensors,TLM0102
,18,2023-04-19T00:31:52Z,71.67765973,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:02Z,71.66168027,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:12Z,71.65885977,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:22Z,71.68994569,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:32Z,71.6826289,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:42Z,71.64421453,temperature,airSensors,TLM0102
,18,2023-04-19T00:32:52Z,71.6087756,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:02Z,71.59755312,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:12Z,71.62016846,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:22Z,71.66584042,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:32Z,71.62515703,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:42Z,71.64335453,temperature,airSensors,TLM0102
,18,2023-04-19T00:33:52Z,71.6028756,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:02Z,71.59963998,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:12Z,71.61696102,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:22Z,71.66044459,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:32Z,71.65770856,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:42Z,71.68503937,temperature,airSensors,TLM0102
,18,2023-04-19T00:34:52Z,71.66614939,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:02Z,71.66811754,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:12Z,71.68918382,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:22Z,71.72863712,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:32Z,71.69574659,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:42Z,71.66964334,temperature,airSensors,TLM0102
,18,2023-04-19T00:35:52Z,71.66551146,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:02Z,71.63013587,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:12Z,71.65473929,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:22Z,71.63346,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:32Z,71.60662627,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:42Z,71.58568401,temperature,airSensors,TLM0102
,18,2023-04-19T00:36:52Z,71.61792671,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:02Z,71.62423865,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:12Z,71.58552125,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:22Z,71.56154468,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:32Z,71.53983338,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:42Z,71.56481721,temperature,airSensors,TLM0102
,18,2023-04-19T00:37:52Z,71.56641612,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:02Z,71.56743772,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:12Z,71.52235525,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:22Z,71.51326126,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:32Z,71.50007309,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:42Z,71.46638901,temperature,airSensors,TLM0102
,18,2023-04-19T00:38:52Z,71.5133777,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:02Z,71.48977959,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:12Z,71.48471327,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:22Z,71.44270571,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:32Z,71.47850472,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:42Z,71.49401215,temperature,airSensors,TLM0102
,18,2023-04-19T00:39:52Z,71.44837072,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:02Z,71.471783,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:12Z,71.42551687,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:22Z,71.44327246,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:32Z,71.40225061,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:42Z,71.40493253,temperature,airSensors,TLM0102
,18,2023-04-19T00:40:52Z,71.4021239,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:02Z,71.37641128,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:12Z,71.39507133,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:22Z,71.40857366,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:32Z,71.38799591,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:42Z,71.4275165,temperature,airSensors,TLM0102
,18,2023-04-19T00:41:52Z,71.41380995,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:02Z,71.40382706,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:12Z,71.40437508,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:22Z,71.4315169,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:32Z,71.42312756,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:42Z,71.38680664,temperature,airSensors,TLM0102
,18,2023-04-19T00:42:52Z,71.39320745,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:02Z,71.36872824,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:12Z,71.40774373,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:22Z,71.41314755,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:32Z,71.38955594,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:42Z,71.35547613,temperature,airSensors,TLM0102
,18,2023-04-19T00:43:52Z,71.32590874,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:02Z,71.33396503,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:12Z,71.35403511,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:22Z,71.30629744,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:32Z,71.26170935,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:42Z,71.23296981,temperature,airSensors,TLM0102
,18,2023-04-19T00:44:52Z,71.27774854,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:02Z,71.24747479,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:12Z,71.27221953,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:22Z,71.25885984,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:32Z,71.25904774,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:42Z,71.24533537,temperature,airSensors,TLM0102
,18,2023-04-19T00:45:52Z,71.24126571,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:02Z,71.23286442,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:12Z,71.24601592,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:22Z,71.21514923,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:32Z,71.21903139,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:42Z,71.18484002,temperature,airSensors,TLM0102
,18,2023-04-19T00:46:52Z,71.20419318,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:02Z,71.2091638,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:12Z,71.17610287,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:22Z,71.18677901,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:32Z,71.21650391,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:42Z,71.20373902,temperature,airSensors,TLM0102
,18,2023-04-19T00:47:52Z,71.1638913,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:02Z,71.20501614,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:12Z,71.21625275,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:22Z,71.23071746,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:32Z,71.21580839,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:42Z,71.23138285,temperature,airSensors,TLM0102
,18,2023-04-19T00:48:52Z,71.22787576,temperature,airSensors,TLM0102
,18,2023-04-19T00:49:02Z,71.25870435,temperature,airSensors,TLM0102
